,identification,Ca_input (mg/L),Mg_input (mg/L),Na_input (mg/L),K_input (mg/L),SO4_input (mg/L),Cl_input (mg/L),HCO3_input (mg/L),CO3_input (mg/L),Ca mMol/L,Mg mMol/L,Na mMol/L,K mMol/L,SO4 mMol/L,Cl mMol/L,HCO3 mMol/L,CO3 mMol/L,GMC,hp_Ca,hp_Mg,hp_Na,hp_K,hp_SO4,hp_Cl,hp_HCO3,hp_CO3,7 hlr (b),7 hlr (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,Catboost (b),Catboost (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-L (b),SVM-L (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-P (b),SVM-P (b+h),Ca_p,Mg_p,Na_p,K_p,SO4_p,Cl_p,HCO3_p,CO3_p,SVM-RBF (b),SVM-RBF (b+h)
67,DLGUA996-060414,2.64,2.66,98.82,3.6,36.0,11.0,205.0,16.0,0.06587155,0.109442502,4.298433742,0.092075615,0.37478137799999994,0.31029619199999997,3.359774485,0.266631116,Na-HCO3,0.0007581139999999999,0.0018733110000000001,0.997368575,0.21492347,0.009421643,0.012884027,0.9776943309999999,0.178836703,Na-HCO3,Na-HCO3,0.00013423890501167314,2.225759914259417e-19,0.9998657610949883,6.760605334886491e-17,4.781852026069493e-14,2.948916479394682e-15,0.9999999999999276,2.161585409029415e-14,Na-HCO3,Na-HCO3,1.3843000181491192e-14,2.9765553741742194e-14,0.9999999494649199,5.0535036694556304e-08,2.96977457584566e-14,1.6173954520612153e-14,0.9999999664399538,3.3560000167814383e-08,Na-HCO3,Na-HCO3,2.9245649405235136e-14,3.6306926477749995e-14,0.999999950383087,4.9616847593785516e-08,3.4118952096082043e-13,2.5143785072983766e-13,0.9999999599797066,4.001970082011711e-08,Na-HCO3,Na-HCO3,2.959125263770508e-14,1.5894456800159534e-14,0.9999999666592597,3.334069482657684e-08,2.972600490592776e-14,1.62477942118744e-14,0.9999999662870781,3.371287589680917e-08,Na-HCO3,Na-HCO3
68,DLGUA996-251015,3.093,2.17,105.35,5.57,36.86,11.0,224.0,1.0,0.07717451,0.08928204099999999,4.58247313,0.142461437,0.383734488,0.31029619199999997,3.671168218,0.016664445,Na-HCO3,0.000461169,0.000547864,0.9989909659999999,0.573239904,0.013856486000000001,0.010102327,0.976041188,0.001314874,Na-HCO3,Na-HCO3,2.1158969361668686e-05,3.5066305726486415e-17,0.9999788410306247,1.3584764703638543e-14,1.5557949938357322e-12,1.5756870854484831e-13,0.9999999999976881,5.984911880551579e-13,Na-HCO3,Na-HCO3,2.009806090813521e-14,2.120152043102134e-14,0.999999899999929,1.0000002968399735e-07,2.971176748576977e-14,1.6237185343304343e-14,0.9999999666666086,3.333334553800746e-08,Na-HCO3,Na-HCO3,2.3496882011160844e-13,1.8688262115300437e-13,0.9999999033901896,9.660938854175393e-08,7.148613675625085e-12,5.441414334955824e-12,0.9999999666516864,3.333572349653904e-08,Na-HCO3,Na-HCO3,3.982273099849319e-14,1.3433981357634137e-14,0.9999999437547187,5.624522803218252e-08,2.9713820779034457e-14,1.624333363412252e-14,0.9999999666666086,3.333334553800746e-08,Na-HCO3,Na-HCO3
69,DLGUE1213-110318,57.1738,20.0614,106.288,9.1426,128.255,98.161,154.0,12.0,1.4265632019999999,0.825402181,4.623273888,0.233836254,1.33521071,2.76899859,2.52392815,0.199973337,Na-Cl,0.088791195,0.029457305,0.8817514999999999,0.031050435,0.128122567,0.462275063,0.40960237,0.005713323,Na-Cl,Na-Cl-HCO3,0.00033329663517673956,1.949605316462788e-14,0.9996667033492203,1.5583541904941776e-11,5.735041836018987e-10,0.8799998031953351,0.12000018906922814,7.161932567522455e-09,Na-Cl,Na-Cl,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,1.8199645572761696e-06,0.9598794740018319,0.040118672692318245,3.3341292513731995e-08,Na-Cl,Na-Cl,1.1796050692974366e-07,6.659538558575723e-08,0.9999997427095244,7.273458309362069e-08,0.0008473286336714187,0.6854472871980797,0.3137052567798365,1.2738841260153907e-07,Na-Cl,Na-Cl-HCO3,2.958995961942335e-14,1.5890995985696074e-14,0.999999966666609,3.33333455380075e-08,8.35922622644764e-06,0.9397679384358996,0.06022366882680594,3.351106788088029e-08,Na-Cl,Na-Cl
70,DLGUE1248-161016,71.6036,22.7219,41.8189,1.82972,141.99,76.43,234.0,20.0,1.7866061180000001,0.9348652540000001,1.81902217,0.046797943,1.478200217,2.155994358,3.8350596560000003,0.333288895,Na-HCO3,0.49194081700000003,0.138553108,0.369506075,0.00077592,0.085400721,0.23032528,0.684273998,0.015558098999999999,Ca-HCO3,Ca-Na-HCO3-Cl,0.9271154463121678,2.4743730368264952e-05,0.07180374822676883,0.0010560617306950826,4.7515826481561e-10,1.5884513340974933e-06,0.9999984109794601,9.404763099003376e-11,Ca-HCO3,Ca-HCO3,0.5362029794312608,1.2201071436680531e-06,0.4637957656024143,3.4859181095228694e-08,1.5456586059453055e-14,2.816483118210008e-14,0.9999999666666107,3.3333345538007554e-08,Ca-HCO3,Ca-Na-HCO3,0.6457315374600953,0.012083961241201653,0.3421043309980842,8.017030061895463e-05,0.0005052872349776721,0.010900148576892454,0.9885944846723719,7.951575811178081e-08,Ca-HCO3,Ca-Na-HCO3,0.9997146370234855,9.061617926735508e-08,0.0002852390269919374,3.333334316043464e-08,1.545798033680693e-14,2.816590657112349e-14,0.9999999666666107,3.3333345538007554e-08,Ca-HCO3,Ca-HCO3
71,DLHID1434-100814,79.19,25.9,105.8,24.1,343.07,63.1,192.0,12.0,1.9758970009999999,1.0656243570000001,4.602047055,0.616395086,3.571562422,1.779971791,3.1467156160000003,0.199973337,Na-SO4,0.138397389,0.04058887,0.8210137409999999,0.10075392,0.514366091,0.122925754,0.362708155,0.0029030709999999997,Na-SO4,Na-SO4-HCO3,0.0038671150178863087,6.424829491376151e-12,0.9961328767974752,8.178213649114619e-09,0.939275578845517,4.9017127342204857e-08,0.0607243718459761,2.9137971147435957e-10,Na-SO4,Na-SO4,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,0.9929487163329701,2.4009529122872006e-05,0.007027238608230156,3.552967681705044e-08,Na-SO4,Na-SO4,0.0041292280483542455,4.2358796568744224e-05,0.9958201822093651,8.230945711768573e-06,0.801656274767093,0.0008797497191330958,0.19746350019716136,4.7531661284721425e-07,Na-SO4,Na-SO4,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,0.9927050174446982,2.56623051023175e-05,0.007269284405733381,3.5844466050919706e-08,Na-SO4,Na-SO4
72,DLHID1498-110617,27.86,30.6,124.6,18.41,80.5824,90.82,268.75,4.4,0.695144468,1.2590002059999998,5.419802108,0.47086446200000004,0.838910635,2.561918195,4.404582405,0.073323557,Na-HCO3,0.012815411,0.037501962,0.9496826270000001,0.165185764,0.042263743,0.24436855,0.7133677070000001,0.001421793,Na-HCO3,Na-HCO3-Cl,1.2815637837347684e-05,3.732082985573034e-12,0.9999871841329334,2.2549716638131956e-10,4.4523810610521254e-11,1.3735372927052708e-05,0.9999862641068837,4.756653754043398e-10,Na-HCO3,Na-HCO3,1.545635470551884e-14,2.816451935968861e-14,0.999999966666156,3.3333800239317276e-08,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Na-HCO3,Na-HCO3,2.928567209450524e-09,4.49898570713318e-09,0.9999999322176613,6.035478581524204e-08,7.172022456953225e-05,0.011682741134730007,0.988245500686387,3.795431357942632e-08,Na-HCO3,Na-HCO3,1.7136187608906645e-14,2.861905848523524e-14,0.9999999631408509,3.685910337933755e-08,2.8416440547035873e-14,5.178108039090136e-14,0.9999999666665659,3.333335392325436e-08,Na-HCO3,Na-HCO3
73,DLHID1505-111112,61.95,28.1,92.95,12.05,105.15,99.8,217.2,18.28,1.545735815,1.156140712,4.0431027760000005,0.308197543,1.09467394,2.8152327219999997,3.55972204,0.30462605,Na-HCO3,0.12026494900000001,0.065344158,0.814390893,0.038881762,0.06586188700000001,0.360111859,0.574026254,0.013515113,Na-HCO3,Na-HCO3-Cl,0.0006615745274658449,1.4633498158543564e-12,0.999338424027462,1.443608875471754e-09,1.1868569657760261e-11,0.0004276576567599943,0.9995723416590901,6.722812616473797e-10,Na-HCO3,Na-HCO3,2.959005412651402e-14,1.5891251689973323e-14,0.999999966666609,3.3333345538007494e-08,1.7579857204486539e-09,3.2038999555320992e-09,0.9999999605674373,3.447067687281273e-08,Na-HCO3,Na-HCO3,6.524755060287618e-07,4.0765224604885476e-07,0.9999986915534225,2.483188254112056e-07,8.692095273811793e-06,0.05612778801298032,0.9438634865372806,3.3354464841617354e-08,Na-HCO3,Na-HCO3,2.962854872901958e-14,1.599697048195746e-14,0.9999999666666087,3.333334553800748e-08,4.247056574475163e-09,7.740806756337267e-09,0.9999999519312232,3.6080913632974526e-08,Na-HCO3,Na-HCO3
74,DLMIC1665-240416,2.843,12.302999999999999,72.01,7.867000000000001,14.69,25.0,164.0,2.0,0.07093667299999999,0.5061921420000001,3.1322628389999996,0.201210794,0.15293162300000002,0.705218618,2.687819588,0.033328889,Na-HCO3,0.00054528,0.022090468,0.977364253,0.19177224899999998,0.00530715,0.074491393,0.920201457,0.00375668,Na-HCO3,Na-HCO3-Cl,4.628043371475727e-07,4.333944883693662e-15,0.9999995371955831,7.542972912440918e-14,2.0502989567865803e-13,1.8154643299909482e-10,0.9999999998178983,3.50164418380806e-13,Na-HCO3,Na-HCO3,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Na-HCO3,Na-HCO3,5.186958236770362e-13,1.0842600158563878e-12,0.9999999354208501,6.457754706790571e-08,1.336181703748847e-09,2.434976236731564e-09,0.9999999620304354,3.419840665443078e-08,Na-HCO3,Na-HCO3,1.3743459832596971e-14,2.9450266469475995e-14,0.9999999499999392,5.0000017473676123e-08,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Na-HCO3,Na-HCO3
75,DLMIC1666-300314,2.639,5.185,56.62,8.123,18.0,10.0,179.0,12.0,0.065846599,0.21333059,2.462834634,0.20775839399999999,0.18739068899999997,0.282087447,2.933656746,0.199973337,Na-HCO3,0.001362089,0.012144024,0.9864938870000001,0.401648051,0.004643001,0.013819844,0.9815371540000001,0.22461364,Na-HCO3,Na-HCO3,6.136509441471112e-06,6.842767507876059e-19,0.9999938634905581,4.6548039872798935e-16,1.1652277620708323e-15,3.2612227037010085e-17,0.9999999999999983,4.3805217884500507e-16,Na-HCO3,Na-HCO3,1.683806150038713e-14,3.585942987913486e-14,0.9999999323484006,6.765154660428648e-08,1.4885161713904482e-14,2.958402625122778e-14,0.99999995019442,4.980553557874579e-08,Na-HCO3,Na-HCO3,1.8353358666883474e-14,3.599923836875864e-14,0.9999999239717962,7.602814944509278e-08,1.8117947213758618e-14,3.10416038872811e-14,0.9999999507471798,4.925277111914576e-08,Na-HCO3,Na-HCO3,1.6383845748610307e-14,3.047881433357738e-14,0.9999999496211627,5.037879046834442e-08,1.660806641810167e-14,2.969918280822697e-14,0.9999999513531032,4.8646850397658554e-08,Na-HCO3,Na-HCO3
76,DLMIC1666-240416,4.024,15.695,64.65899999999999,9.461,9.11,12.0,194.0,3.0,0.10040421199999999,0.645751903,2.812511914,0.24197983,0.09484051,0.338504937,3.179493903,0.049993334,Na-HCO3,0.001022882,0.033815812,0.9651613059999999,0.20823976,0.002093815,0.015986864,0.9819193209999999,0.035241951,Na-HCO3,Na-HCO3,1.3514131091976054e-07,9.930287978924775e-13,0.9999998648576691,2.683327122586815e-14,4.019686804756043e-14,4.459796171015292e-15,0.9999999999998889,6.64637685746408e-14,Na-HCO3,Na-HCO3,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Na-HCO3,Na-HCO3,5.402909715770591e-11,1.1143229083309987e-10,0.9999996906508568,3.091836818510874e-07,5.967492099802429e-14,1.0784749098594362e-13,0.9999999664005538,3.359927871405732e-08,Na-HCO3,Na-HCO3,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Na-HCO3,Na-HCO3
77,DLMIC1725-300314,15.28,10.87,59.88,5.938,9.0,15.0,242.0,10.0,0.38125655,0.44723308,2.60463684,0.151873611,0.093695344,0.42313117100000003,3.966172807,0.166644447,Na-HCO3,0.018749336000000002,0.023198301,0.958052364,0.110265542,0.001167431,0.016787788,0.9820447809999999,0.176842887,Na-HCO3,Na-HCO3,1.5287751837530053e-05,5.187462197338406e-15,0.9999847122458624,2.2949139617235963e-12,4.4999708130484176e-15,1.0182518300304352e-16,0.9999999999999881,7.327394389647508e-15,Na-HCO3,Na-HCO3,1.5590081412476925e-14,2.8266468385342968e-14,0.9999999666666105,3.3333345538007534e-08,1.3743457641718758e-14,2.945026617877615e-14,0.9999999499999392,5.00000174736765e-08,Na-HCO3,Na-HCO3,1.3256517073434042e-09,1.7441640770096183e-09,0.9999999619599474,3.497023665555611e-08,1.38495548808882e-14,2.949562286644125e-14,0.9999999499464846,5.0053472019706714e-08,Na-HCO3,Na-HCO3,1.5456862777720468e-14,2.816501552574963e-14,0.9999999666665115,3.333344480435677e-08,1.3743459798115511e-14,2.9450266464900766e-14,0.9999999499999392,5.0000017473676143e-08,Na-HCO3,Na-HCO3
78,DLMIC1728-021212,60.46,61.49,33.78,10.9,41.0,21.0,401.0,9.0,1.508558311,2.529932113,1.469349239,0.2787845,0.426834347,0.592383639,6.572046676,0.149980003,Mg-HCO3,0.184342019,0.47590811899999996,0.33974986100000004,0.024440282999999997,0.009629907,0.011898325,0.978471768,0.059068639000000006,Mg-HCO3,Mg-Na-HCO3,3.0303693348770617e-05,0.9993112334194363,0.0006582712418448656,1.9164537020691063e-07,4.631416600345253e-15,5.821124873256e-17,0.9999999999999862,9.067155475610431e-15,Mg-HCO3,Mg-HCO3,3.030923202219887e-14,0.9999999006920357,6.597459082882657e-08,3.3333343338854536e-08,1.5456667940657268e-14,2.8164894344166993e-14,0.9999999666666107,3.3333345538007554e-08,Mg-HCO3,Mg-HCO3,0.03189384367989986,0.9570459960413902,0.01092597659457375,0.0001341836841360314,2.3535359562600725e-14,4.1141040357400556e-14,0.9999999497845917,5.021534347798529e-08,Mg-HCO3,Mg-HCO3,7.011654257302893e-14,0.9999996383861933,3.282803899015549e-07,3.333334676266408e-08,1.5459540582463876e-14,2.8167109622083307e-14,0.9999999666666107,3.3333345538007554e-08,Mg-HCO3,Mg-HCO3
79,DLMIC1753-200414,9.8,13.65,43.8,4.96,6.0,22.0,211.0,30.0,0.24452318,0.561612837,1.905195283,0.126859736,0.062463563,0.6205923839999999,3.4581093480000002,0.499933342,Na-HCO3,0.018437729,0.084397018,0.8971652529999999,0.057782432,0.000531591,0.042879442999999996,0.956588965,0.417851476,Na-HCO3,Na-HCO3,0.0002524304580165167,4.961626644707248e-11,0.9997475604565977,9.035769501853426e-09,1.8821710337388924e-14,1.7190661272479333e-14,0.9999999999999573,6.7971767926239994e-15,Na-HCO3,Na-HCO3,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,1.3750350872815954e-14,2.94732736719138e-14,0.9999999499612101,5.003874668528945e-08,Na-HCO3,Na-HCO3,1.51715117314874e-09,2.5939097574661315e-09,0.9999999597324033,3.61565357176355e-08,5.400174614156783e-13,1.1882206458558927e-12,0.9999999118884554,8.810981649127374e-08,Na-HCO3,Na-HCO3,1.545616170299882e-14,2.8164503823011297e-14,0.9999999666666107,3.3333345538007554e-08,1.3761975053240475e-14,2.9511979411982906e-14,0.9999999498959213,5.010403541197753e-08,Na-HCO3,Na-HCO3
80,DLPUE1990-110218,81.3351,19.6607,59.3414,8.14744,65.366,46.652,183.0,22.0,2.0294201309999997,0.8089158609999999,2.581209027,0.208383485,0.6804988759999999,1.315994358,2.999213321,0.366617784,Na-HCO3,0.338458104,0.054596292000000005,0.606945604,0.01639976,0.053641620999999994,0.171940622,0.774417758,0.070212901,Na-HCO3,Na-Ca-HCO3-Cl,0.0021170397047808754,9.805076545740942e-11,0.9978829408310524,1.9366115927427915e-08,6.4260989069517624e-12,1.0156279983603248e-10,0.9999999998853654,6.645638632929472e-12,Na-HCO3,Na-HCO3,5.319137891523093e-09,2.856058845108811e-09,0.9999999566943178,3.5130485393921245e-08,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Na-HCO3,Na-HCO3,0.04390246865594144,4.041048384748589e-05,0.9560567321003876,3.887598234272147e-07,9.665739205091311e-10,1.7606611645390318e-09,0.9999999633065084,3.396625645746886e-08,Na-HCO3,Na-HCO3,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Na-HCO3,Na-HCO3
81,DLPUE1990-041118,90.1685,19.49,47.5566,7.77312,80.618,47.928000000000004,227.0,18.0,2.2498253409999998,0.801892615,2.0685984019999997,0.198809667,0.839281253,1.3519887169999998,3.72033565,0.299960005,Ca-HCO3,0.483046171,0.06287981599999999,0.454074012,0.012188563999999999,0.053863746,0.127393494,0.81874276,0.040770642999999995,Ca-HCO3,Ca-Na-HCO3,0.08711702177832203,1.059081131446886e-06,0.9128513997892125,3.05193513340361e-05,3.6379196978561173e-13,8.272676008945307e-12,0.99999999999117,1.9363327497021814e-13,Na-HCO3,Na-HCO3,0.9678861599230952,0.0004405399086491549,0.031672489143173055,8.110250825693473e-07,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Ca-HCO3,Ca-HCO3,0.6106318853023552,0.0002610517019950089,0.38910609574080784,9.672548420293113e-07,5.986905888256308e-11,1.0876608785311104e-10,0.9999999664593886,3.337197625303021e-08,Ca-HCO3,Ca-Na-HCO3,0.0029813434100592483,4.9925029298625394e-08,0.9970185733230004,3.3341911294210684e-08,1.5456107076500605e-14,2.816446168080446e-14,0.9999999666666107,3.333334553800756e-08,Na-HCO3,Na-HCO3
82,DLPUE2020-041118,56.3717,40.2574,66.0013,8.527999999999999,187.36,25.807,194.0,24.0,1.406549728,1.656342316,2.870898755,0.21811689999999997,1.9505288580000002,0.727983075,3.179493903,0.399946674,Na-HCO3,0.149897425,0.203336851,0.646765724,0.016062937,0.289060235,0.04523639,0.665703375,0.037893918,Na-HCO3,Na-Mg-HCO3-SO4,0.0023259864842394753,1.7670297461932602e-06,0.9976722268058079,1.9680206371445802e-08,1.434375232513039e-06,6.308975547696678e-11,0.9999985651603008,4.0137686861485383e-10,Na-HCO3,Na-HCO3,1.54733428713612e-14,2.817773611094106e-14,0.9999999666666107,3.333334553800755e-08,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,Na-HCO3,Na-HCO3,0.0034374891922848393,0.0015134248654385316,0.9950465046743765,2.581267900179063e-06,0.0024054502307125246,4.155346009608894e-07,0.9975941007276906,3.3506995918221724e-08,Na-HCO3,Na-HCO3,1.5462093999999268e-14,2.8169077681733894e-14,0.9999999666666107,3.333334553800755e-08,2.958991738659914e-14,1.5890881723858572e-14,0.999999966666609,3.3333345538007494e-08,Na-HCO3,Na-HCO3
83,DLPUE2020-110218,62.9291,41.081,80.62696,8.99525,162.92700000000002,29.281999999999996,280.0,52.0,1.5701656769999999,1.6902283480000002,3.507079998,0.230067548,1.696166819,0.826008463,4.5889602730000005,0.866551127,Na-HCO3,0.154207299,0.17488221199999998,0.6709104889999999,0.013831163,0.125848041,0.037477373,0.836674585,0.17386300600000001,Na-HCO3,Na-HCO3,0.010658717655033864,2.116732676768699e-09,0.9893412571572379,2.3070995571284776e-08,1.5783543308863476e-11,1.95649637110983e-12,0.9999999999815775,6.824024294966241e-13,Na-HCO3,Na-HCO3,1.609585108338061e-14,2.8627472471358553e-14,0.9999999666666097,3.333334553800747e-08,3.473565573847507e-14,1.4882531867040833e-14,0.9999999506284108,4.9371539547244994e-08,Na-HCO3,Na-HCO3,0.0022019464775713407,0.0005473510772800146,0.9972501238130183,5.786321303329888e-07,5.3065430053969137e-11,2.7441027492875493e-11,0.9999999531922397,4.672725396891089e-08,Na-HCO3,Na-HCO3,2.959201268779703e-14,2.38723574562429e-14,0.999999966666601,3.3333345538006846e-08,3.4578607122254446e-14,1.523525107335181e-14,0.999999950861159,4.913879119290451e-08,Na-HCO3,Na-HCO3
84,DLPUE2039-060316,115.345,40.6597,56.1073,5.77212,131.989,43.18,332.0,44.0,2.878012875,1.672894466,2.440533409,0.147630971,1.374083868,1.218053597,5.4411957520000005,0.7332355690000001,Ca-HCO3,0.48653499899999997,0.167142436,0.346322565,0.003395144,0.065080308,0.057711668,0.877208023,0.139012725,Ca-HCO3,Ca-Na-HCO3,0.5632272215937855,0.0005007155533163252,0.43598524750855266,0.00028681534434558427,6.800920726079417e-13,5.605895308229742e-13,0.9999999999975222,1.2370757660197848e-12,Ca-HCO3,Ca-Na-HCO3,0.9979631367353994,2.101855249741055e-06,0.002034728060224537,3.334912635248963e-08,2.970392509320285e-14,1.6213806459764343e-14,0.9999999666666087,3.333334553800746e-08,Ca-HCO3,Ca-HCO3,0.7484737841887502,0.013195636620080211,0.23827370309391685,5.687609725263345e-05,2.633456793508354e-12,2.0015156157000403e-12,0.9999999665633181,3.3432046894944273e-08,Ca-HCO3,Ca-HCO3,0.8084912295625559,0.00011113528022939225,0.19139723720173,3.979554848241772e-07,2.9678152839743637e-14,1.6138105565929452e-14,0.9999999666666088,3.3333345538007474e-08,Ca-HCO3,Ca-HCO3
85,DLPUE2039-110218,123.09299999999999,39.1127,67.721,7.2066300000000005,120.081,49.31100000000001,328.0,50.0,3.071335895,1.6092450109999998,2.9457015930000003,0.184320802,1.250114517,1.39100141,5.375639177,0.833222237,Ca-HCO3,0.454918441,0.127023587,0.41805797200000006,0.004891547,0.056663077,0.074734854,0.86860207,0.16926247600000002,Ca-HCO3,Ca-Na-HCO3,0.1715499645347747,3.2500623601254365e-06,0.8283123847880624,0.00013440061480279444,1.0783009690939705e-12,7.558365591097466e-13,0.9999999999971035,1.0624267370640103e-12,Na-HCO3,Na-HCO3,0.8696846368846788,3.260648195168793e-05,0.13028269566554285,6.09678266944468e-08,1.5721377574332312e-14,2.836382752269839e-14,0.999999966666609,3.3333346956719045e-08,Ca-HCO3,Ca-HCO3,0.5272026814336552,0.003811268013433962,0.46897837143056237,7.679122348478446e-06,1.0666285329570712e-12,1.6437167976191563e-12,0.9999999663878527,3.360943694974277e-08,Ca-HCO3,Ca-Na-HCO3,0.01558674990929196,1.0196930402176403e-07,0.984413108988129,3.9133275231486927e-08,1.6257116301707464e-14,2.873467293229278e-14,0.9999999666666032,3.333335184944212e-08,Na-HCO3,Na-HCO3
86,DLPUE2045-070816,250.0,74.632,71.2385,8.21154,777.95,42.68,356.4,51.48,6.237836219,3.0706439,3.0987044339999996,0.210022942,8.098921462,1.203949224,5.8410908610000005,0.857885615,Ca-SO4,0.659396426,0.17091072,0.169692855,0.001582554,0.6263951,0.019905345,0.35369955399999997,0.011770212,Ca-SO4,Ca-SO4-HCO3,0.9877398656738513,0.0018607811457561371,0.007458075293726738,0.0029412778866657954,0.9999085909447758,1.4695709006385978e-10,9.140890389649738e-05,4.37055754751143e-12,Ca-SO4,Ca-SO4,0.9999997917764156,7.334974926422313e-08,1.015404960901413e-07,3.333333911389081e-08,0.9999877790364669,5.007306047795501e-08,1.2137556915793188e-05,3.333355675912209e-08,Ca-SO4,Ca-SO4,0.9749019367290914,0.012576273968128054,0.012521354587886994,4.3471489326082047e-07,0.9590760056985341,9.373638873869272e-07,0.04092301338252772,4.355505087986629e-08,Ca-SO4,Ca-SO4,0.9999997943275419,6.796954688785848e-08,1.0436957192249639e-07,3.3333339284434415e-08,0.9999753158349659,5.030134498465515e-08,2.4600529690341575e-05,3.333399879801785e-08,Ca-SO4,Ca-SO4
